id,case_id,window,h_value,h_se,two_h_value,two_h_se,four_h_value,four_h_se,richardson_value,richardson_se,richardson_prime_value,richardson_prime_se,fine_gap_value,fine_gap_se,coarse_gap_value,coarse_gap_se,residual_value,residual_se,b_r
figure-rho0p5-PVTheta:spatial,figure-rho0p5-PVTheta,1,10.640028564872653,0.023187143938113903,10.637561321710354,0.023185831753676372,10.63259291693388,0.023183724656910175,10.642495808034951,0.02318848228620874,10.642529726486828,0.023188042470265322,0.002467243162298516,2.4666110145115895e-05,0.004968404776473534,4.906297319744424e-05,-3.391845187294962e-05,6.644424293049553e-05,0.00020506747986219273
figure-rho0p5-PVTheta:spatial,figure-rho0p5-PVTheta,2,10.650208482088845,0.0260807527206768,10.647729900635305,0.02607911050095869,10.642788870627157,0.026076946777865068,10.652687063542384,0.02608242415787804,10.652670930643453,0.02608138988595187,0.002478581453539519,2.7654280804674387e-05,0.004941030008147607,5.496633612073534e-05,1.6132898931431328e-05,7.443417176014589e-05,0.00020786261973296727
figure-rho1p5-P:spatial,figure-rho1p5-P,0,3.0672975451965714,0.0055162637273080935,3.068229972393525,0.005517499145409096,3.0700883975307676,0.0055196819846391075,3.066365117999618,0.005515035861111342,3.0663715472562822,0.005515346271597658,-0.0009324271969535225,6.570787786553555e-06,-0.0018584251372426586,1.3039708499128543e-05,-6.429256664830518e-06,1.6452484092503948e-05,4.880804730566979e-05
figure-rho1p5-P:spatial,figure-rho1p5-P,1,3.0675795065056817,0.006719739553023617,3.0685150929875262,0.006721245477832583,3.0703797920229006,0.006723929618995399,3.066643920023837,0.00671824282642979,3.066650393952152,0.0067185978983688496,-0.0009355864818445525,8.00397464296278e-06,-0.0018646990353743398,1.5901172912884886e-05,-6.473928314321142e-06,1.991609170764021e-05,5.7774380946054154e-05
figure-rho1p5-P:spatial,figure-rho1p5-P,2,3.066742620479479,0.0076367630645992795,3.0676714277560664,0.0076385398155296705,3.069518493393064,0.007641564518399195,3.0658138132028916,0.007634996541146831,3.0658243621190686,0.007635556393802341,-0.0009288072765873956,9.013520415063572e-06,-0.001847065636997769,1.800978802193852e-05,-1.0548916177466339e-05,2.2468789814208354e-05,6.842468339508654e-05
figure-rho1p5-V:spatial,figure-rho1p5-V,0,0.43606288872857524,0.0011198669209570196,0.43544904772141185,0.0011183565782916958,0.43422905056061223,0.0011153596964343139,0.4366767297357386,0.0011213820500819457,0.4366690448822115,0.0011213725380753324,0.0006138410071633849,2.765605429880781e-06,0.001219997160799624,5.511313951161632e-06,7.684853527201163e-06,5.091229481000499e-06,2.0798991615205346e-05
figure-rho1p5-V:spatial,figure-rho1p5-V,1,0.4350610033331961,0.0014438779453622534,0.43444864358218505,0.001441936841096765,0.43322944694825866,0.0014380659317830855,0.4356733630842071,0.001445825277564873,0.43566784021611143,0.0014458325707520322,0.0006123597510110379,3.573846010669185e-06,0.0012191966339263893,7.132299010466091e-06,5.522868095686473e-06,6.581281343650562e-06,2.2475125435239443e-05
figure-rho1p5-V:spatial,figure-rho1p5-V,2,0.43471233141336457,0.0016745384857481179,0.4341001999467949,0.0016722940288189908,0.43288412934765286,0.0016678143068499817,0.43532446287993426,0.0016767902346768596,0.4353162705459369,0.0016768027798374672,0.0006121314665696875,4.155082919211052e-06,0.0012160705991420273,8.291168700445778e-06,8.19233399751429e-06,7.65078204617842e-06,2.7899442586752354e-05
figure-rho1p5-V:v_x,figure-rho1p5-V,0,0.00024046915062832526,0.00023438549137140598,0.00024048950859795193,0.0002344679717320226,0.00024122012067096763,0.0002346309477642235,0.0002404487926586986,0.00023430341240373816,0.00023975889652493623,0.0002343065975156027,-2.0357969626668164e-08,3.175699402373925e-07,-7.306120730156992e-07,6.33936834126561e-07,6.898961337623629e-07,7.387038987120493e-07,2.5926712826745554e-06
figure-rho1p5-V:v_x,figure-rho1p5-V,1,0.000162439727191999,0.00028555305608614546,0.0001622683714208448,0.000285653895068511,0.00016232061218994124,0.00028585265578958156,0.00016261108296315323,0.00028545271106864825,0.00016221613065174834,0.00028545710478599225,1.7135577115421794e-07,3.8880842223134534e-07,-5.224076909645173e-08,7.758734220972207e-07,3.949523114048876e-07,9.026943193632987e-07,2.72013879132386e-06
figure-rho1p5-V:v_x,figure-rho1p5-V,2,0.0002756453929410316,0.0003231032219478103,0.0002752761443685813,0.0003232169873172987,0.00027556262973750414,0.0003234407238110543,0.00027601464151348187,0.00032299002032968796,0.00027498965899965845,0.000322995507594825,3.6924857245028463e-07,4.416202730482276e-07,-2.864853689228458e-07,8.825998288437626e-07,1.024982513823415e-06,1.024893441751154e-06,3.664933074051008e-06
figure-rho1p5-Theta:spatial,figure-rho1p5-Theta,0,2.1494824598684077,0.003840206650764961,2.1482302140501193,0.0038379610978107833,2.1457410156198167,0.0038334808106067087,2.150734705686696,0.0038424741237229857,2.150719412480422,0.003842528541523298,0.0012522458182884222,9.448244042801794e-06,0.002489198430302597,1.8840662053734174e-05,1.529320627469133e-05,2.1769476016670476e-05,7.136766052027159e-05
figure-rho1p5-Theta:spatial,figure-rho1p5-Theta,1,2.1498275576083876,0.0048962967063354715,2.148581975759727,0.0048934855851809735,2.1460841588125197,0.004887861705870075,2.1510731394570484,0.004899135876190287,2.151079792706934,0.004899220950400172,0.0012455818486607484,1.2054725329484532e-05,0.0024978169472071876,2.403780151585757e-05,-6.653249886134915e-06,2.7797785371407887e-05,7.825560001821098e-05
figure-rho1p5-Theta:spatial,figure-rho1p5-Theta,2,2.149367133800009,0.005611509478685319,2.1481254552040845,0.005608351814834631,2.1456278800809114,0.005602052528673879,2.1506088123959337,0.005614699291904075,2.1506230303272575,0.005614779230355714,0.0012416785959246113,1.3801425946895397e-05,0.002497575123173057,2.7551603747824448e-05,-1.421793132383442e-05,3.186021864626201e-05,9.62844161287932e-05
figure-rho1p5-Theta:v_x,figure-rho1p5-Theta,0,1.8008503934891178,0.00033511976727598606,1.802606557563735,0.00033507722512894823,1.8061145675894774,0.00033499374375835645,1.7990942294145007,0.00033516314453065164,1.7990985475379924,0.0003351640284464005,-0.0017561640746170948,5.307605713568246e-07,-0.003508010025742525,1.0584709318822564e-06,-4.318123491664494e-06,1.2345078671795408e-06,7.498005031346841e-06
figure-rho1p5-Theta:v_x,figure-rho1p5-Theta,1,1.800823338364417,0.000403939393458059,1.8025794139265845,0.0004038915046040979,1.8060868187460328,0.0004037962675038581,1.7990672628022495,0.00040398828986669877,1.7990720091071362,0.00040399075149268385,-0.0017560755621675028,6.39791470960411e-07,-0.0035074048194483343,1.2763148018174903e-06,-4.7463048868934266e-06,1.4888237734980945e-06,8.581260790417264e-06
figure-rho1p5-Theta:v_x,figure-rho1p5-Theta,2,1.8007479752788247,0.0004528485702840788,1.802503914143769,0.00045279875732487444,1.8060107610303202,0.00045269976316003493,1.7989920364138803,0.0004528995160385716,1.798997067257218,0.0004529022604909079,-0.0017559388649444063,7.179993922177855e-07,-0.003506846886551118,1.4324547156579585e-06,-5.0308433374723904e-06,1.6698074206455351e-06,9.33198222277291e-06
figure-rho1p5-PV:spatial,figure-rho1p5-PV,0,0.8650919125852544,0.0015347301160538336,0.8643858051662531,0.0015344559458634367,0.8629814602060802,0.0015340697124627903,0.8657980200042558,0.0015350064552693322,0.8657901501264259,0.0015348517003587589,0.000706107419001345,1.845165161601631e-06,0.001404344960172832,3.842212808575623e-06,7.869877829969063e-06,4.552992673976168e-06,1.9597609778217695e-05
figure-rho1p5-PV:spatial,figure-rho1p5-PV,1,0.8674366582780018,0.0018922996695568866,0.8667295149926612,0.0018919555889839266,0.8653248072554541,0.0018915987220239493,0.8681438015633424,0.0018926464066376556,0.8681342227298682,0.0018923245315987582,0.0007071432853406057,2.2685276880038854e-06,0.0014047077372070227,4.793572679420994e-06,9.578833474299664e-06,5.653673953053504e-06,2.4141732515009565e-05
figure-rho1p5-PV:spatial,figure-rho1p5-PV,2,0.86790169331822,0.0021451313636740507,0.8671957138802588,0.002144762383074072,0.8657903946088423,0.002144439908957383,0.8686076727561811,0.0021455033539616547,0.8686010331516754,0.002145098944193386,0.000705979437961135,2.567768885352746e-06,0.0014053192714165164,5.506532919096408e-06,6.639604505531693e-06,6.441817669457272e-06,2.323262722632381e-05
figure-rho1p5-PTheta:spatial,figure-rho1p5-PTheta,0,2.588205147865505,0.0046432784701404784,2.590279368239532,0.00464554857269172,2.594440456554918,0.004650035244658123,2.586130927491478,0.004641017632227669,2.586118279924146,0.004641099435661302,-0.002074220374026936,6.939068597572286e-06,-0.004161088315385975,1.3940333249885896e-05,1.2647567332102483e-05,1.4853600280849721e-05,5.090790619799102e-05
figure-rho1p5-PTheta:spatial,figure-rho1p5-PTheta,1,2.5922307750250018,0.005687725412191093,2.5943117511254146,0.005690575552460106,2.5984906410719537,0.0056964464418728005,2.590149798924589,0.005684886550724826,2.5901328611788754,0.005684750365425514,-0.0020809761004128013,8.499526456437154e-06,-0.004178889946539144,1.715438453468831e-05,1.693774571354112e-05,1.8210086641470816e-05,6.384382050391555e-05
figure-rho1p5-PTheta:spatial,figure-rho1p5-PTheta,2,2.589174578292794,0.006436104928988273,2.591257889127691,0.006439326604138746,2.595444521939761,0.006446089224369394,2.5870912674578967,0.006432896046892492,2.5870712563156215,0.006432615499316963,-0.002083310834897212,9.626811512411954e-06,-0.004186632812069657,1.941933374146176e-05,2.0011142275233595e-05,2.059204242242638e-05,7.305272856583458e-05
figure-rho1p5-VTheta:spatial,figure-rho1p5-VTheta,0,0.2326634302310961,0.0008813924778768136,0.23233240968172852,0.0008801772642900959,0.23166458892513156,0.0008777418912434048,0.23299445078046366,0.0008826145680024297,0.2330002304383255,0.0008826401203717864,0.00033102054936756664,2.7470081596489176e-06,0.0006678207565969652,5.494387458155082e-06,-5.779657861831877e-06,5.3138456721969796e-06,1.9467217258553513e-05
figure-rho1p5-VTheta:spatial,figure-rho1p5-VTheta,1,0.23303866831092737,0.0011329644221503028,0.2327087341943176,0.0011314030608482125,0.23203429011219887,0.0011282727984928515,0.23336860242753715,0.0011345347270817218,0.23338317827643631,0.0011345690090839428,0.00032993411660978134,3.5474874475651724e-06,0.0006744440821187248,7.091262201339803e-06,-1.457584889916208e-05,6.871736884059519e-06,3.227627013106437e-05
figure-rho1p5-VTheta:spatial,figure-rho1p5-VTheta,2,0.2330612332383924,0.001311597851058745,0.23273289709108283,0.0013097925951231267,0.2320599388758393,0.0013061738410394816,0.23338956938570196,0.0013134135295401362,0.23340585530632635,0.0013134532260884926,0.00032833614730956584,4.116795756959194e-06,0.0006729582152435187,8.252140914788064e-06,-1.6285920624414807e-05,7.989262935329948e-06,3.686489820660411e-05
figure-rho1p5-VTheta:v_x,figure-rho1p5-VTheta,0,0.4506214913112889,0.0002402882661501387,0.4512257825941211,0.0002403236506241444,0.45243378671337436,0.00024039556682596596,0.45001720002845674,0.00024025344986026805,0.45001777847486785,0.00024025399030713142,-0.0006042912828321811,3.711604749819185e-07,-0.0012080041192532587,7.396990756391979e-07,-5.784464112146281e-07,8.863849916568974e-07,2.8616228469070676e-06
figure-rho1p5-VTheta:v_x,figure-rho1p5-VTheta,1,0.45067726530734936,0.00029380804446382423,0.45128169534395235,0.0002938521141789717,0.45249009020306896,0.00029394060815770266,0.4500728352707464,0.0002937646695862464,0.45007330048483574,0.0002937663790379674,-0.0006044300366029876,4.539390129135106e-07,-0.0012083948591166127,9.045889386862275e-07,-4.6521408925137564e-07,1.0827135286473428e-06,3.254099323637088e-06
figure-rho1p5-VTheta:v_x,figure-rho1p5-VTheta,2,0.4504308082768261,0.00033303395653221904,0.45103551624751487,0.0003330842329951665,0.45224397901321606,0.00033318445972207187,0.4498261003061373,0.0003329844696877418,0.4498270534818137,0.00033298715826344865,-0.0006047079706887892,5.152262595473443e-07,-0.0012084627657011904,1.0293757086715648e-06,-9.531756764435961e-07,1.2300084213865122e-06,4.121467411802751e-06
figure-rho1p5-PVTheta:spatial,figure-rho1p5-PVTheta,0,0.7750222822648234,0.0013954452094721635,0.7743418141970552,0.0013951209895162534,0.772985858146693,0.001394427889328361,0.7757027503325916,0.0013957718270925796,0.7756977702474174,0.0013958235523250585,0.0006804680677682251,1.8578773566765788e-06,0.001355956050362206,3.699796242491149e-06,4.980085173911242e-06,4.285722524866013e-06,1.6019374840131126e-05
figure-rho1p5-PVTheta:spatial,figure-rho1p5-PVTheta,1,0.7753511306500216,0.0017194182491631713,0.774670719716039,0.0017190484828195724,0.7733111987742373,0.0017181709630401164,0.7760315415840042,0.0017197909492429348,0.7760302406578407,0.0017199376685160489,0.0006804109339826336,2.276430484133101e-06,0.0013595209418016951,4.564495923651092e-06,1.3009261633500913e-06,5.271933692884267e-06,1.4880527455590355e-05
figure-rho1p5-PVTheta:spatial,figure-rho1p5-PVTheta,2,0.7755267233214244,0.001937375165341099,0.7748443639907973,0.0019369590761598395,0.7734845008967659,0.001936021161254976,0.7762090826520515,0.001937794554670018,0.7762042270848286,0.0019379102705073725,0.0006823593306271025,2.562836890267655e-06,0.001359863094031355,5.158872409073674e-06,4.855567222961099e-06,5.9391985123330656e-06,2.0153928790332216e-05
figure-rho6-P:spatial,figure-rho6-P,0,0.216554750713654,0.00037040389418332867,0.21657384496757343,0.00037043034150351887,0.216611740203502,0.0003704837989129959,0.21653565645973455,0.0003703775011381147,0.21653594973164486,0.0003703771015557653,-1.909425391943831e-05,1.4422790760709648e-07,-3.7895235928564475e-05,2.887914711090838e-07,-2.93271910367654e-07,3.229439075150145e-07,1.1251202907316223e-06
figure-rho6-P:spatial,figure-rho6-P,1,0.21660355081661542,0.00045304293484949915,0.21662258190896583,0.0004530747954344561,0.21666049993214415,0.000453140256187747,0.216584519724265,0.0004530111408556992,0.2165846638857875,0.00045300960099212086,-1.9031092350407786e-05,1.7658321156488681e-07,-3.791802317831827e-05,3.5344942279221266e-07,-1.4416152255281034e-07,3.9538290119273846e-07,1.1626003855479112e-06
figure-rho6-P:spatial,figure-rho6-P,2,0.2168240386983577,0.0005163723355438014,0.21684302947604464,0.0005164073833929891,0.2168809906925407,0.0005164802682899694,0.21680504792067076,0.0005163373630089816,0.2168050682595486,0.0005163348034832372,-1.899077768693913e-05,2.0028971769715947e-07,-3.7961216496046335e-05,4.0346955562761295e-07,-2.033887785968247e-08,4.49973404107998e-07,1.179393557956711e-06
figure-rho6-V:spatial,figure-rho6-V,0,0.04053458477706644,0.0002220196326800741,0.040451032823760294,0.00022157190683647773,0.04028410753736414,0.00022067853960397227,0.04061813673037258,0.00022246772962935578,0.04061795811015645,0.00022246676434121328,8.355195330614351e-05,5.319937983094587e-07,0.00016692528639615511,1.0628452110726718e-06,1.7862021613190837e-07,5.509087462255467e-07,1.5976671082141167e-06
figure-rho6-V:spatial,figure-rho6-V,1,0.04039838089949048,0.0002861973767215614,0.0403151011501918,0.00028561699680652863,0.04014897940006174,0.00028446053896819337,0.04048166064878916,0.0002867782365730262,0.04048122290032186,0.000286775381794375,8.327974929867726e-05,6.888222224948966e-07,0.00016612175013006047,1.3747915884632586e-06,4.377484672871135e-07,7.123297622368714e-07,2.2725883426120346e-06
figure-rho6-V:spatial,figure-rho6-V,2,0.040461748758671964,0.00033184934017238126,0.04037798214945265,0.00033117669972562827,0.04021178538702722,0.0003298359336052334,0.04054551536789128,0.0003325225390926351,0.04054417891187808,0.0003325197077283382,8.376660921931289e-05,7.98842938959156e-07,0.00016619676242542875,1.5947166923073139e-06,1.3364560131970404e-06,8.277216957572971e-07,3.4685258122713978e-06
figure-rho6-V:v_x,figure-rho6-V,0,5.195747652328146e-05,0.00019550424907210923,5.185692399960644e-05,0.00019552598730766298,5.194885836299157e-05,0.00019557023268776177,5.205802904695647e-05,0.00019548255794458175,5.1764989636221314e-05,0.00019548192953255537,1.0055252367501514e-07,9.839383748453095e-08,-9.193436338512825e-08,1.965477594109784e-07,2.9303941073517887e-07,2.0604632779245458e-07,8.237795797415498e-07
figure-rho6-V:v_x,figure-rho6-V,1,8.066720502516441e-05,0.00023853310040062046,8.066144777794807e-05,0.0002385597241544449,8.093458766767709e-05,0.00023861355650653767,8.067296227238076e-05,0.00023850653465843312,8.038830788821905e-05,0.0002385061230194443,5.757247216345383e-09,1.2060255849854662e-07,-2.731398897290211e-07,2.409244438231057e-07,2.8465438416171184e-07,2.523713752517031e-07,9.347199678996434e-07
figure-rho6-V:v_x,figure-rho6-V,2,0.00011767911896218237,0.00027014963433548314,0.00011772132919632774,0.00027017991896109754,0.00011790128990898485,0.0002702415825799964,0.000117636908728037,0.0002701194159866558,0.00011754136848367064,0.00027011851899868964,-4.2210234145370184e-08,1.3718528845603622e-07,-1.7996071265710505e-07,2.738993756610424e-07,9.554024436636468e-08,2.8718778620896756e-07,8.352869596907165e-07
figure-rho6-Theta:spatial,figure-rho6-Theta,0,1.1720489188513088,0.0021037218861009723,1.1718163914568065,0.0021032947069058857,1.171355408370451,0.002102439334612816,1.172281446245811,0.002104150780514514,1.172277374543162,0.0021041569145763364,0.0002325273945023021,1.9471925557880667e-06,0.00046098308635555973,3.88771717439735e-06,4.071702648822395e-06,4.094938200038352e-06,1.4619564460502726e-05
figure-rho6-Theta:spatial,figure-rho6-Theta,1,1.1725469580178813,0.0026829210766749515,1.172313233042721,0.002682385901193352,1.171849410434998,0.002681321727245265,1.1727806829930416,0.0026834584430704372,1.1727770556504442,0.0026834588027054413,0.00023372497516027657,2.4830699818469362e-06,0.0004638226077231522,4.955046552158038e-06,3.627342597845029e-06,5.228016310057348e-06,1.7093820208466687e-05
figure-rho6-Theta:spatial,figure-rho6-Theta,2,1.1713804151090943,0.0030741931346680903,1.171147779878115,0.0030735906025856664,1.170683999902401,0.003072392651077692,1.1716130503400737,0.0030747981775264823,1.1716115598538288,0.003074798579782059,0.00023263523097938332,2.8430918785378895e-06,0.00046377997571389606,5.6799657111225145e-06,1.4904862448705813e-06,5.996790085986114e-06,1.69371938752919e-05
figure-rho6-Theta:v_x,figure-rho6-Theta,0,2.571972979262042,0.0002492253152656617,2.5725998649394946,0.00024921726661732325,2.5738521365025453,0.00024920117717036746,2.571346093584589,0.00024923341059624864,2.571347593376444,0.0002492335418489701,-0.0006268856774527265,1.0816448419012839e-07,-0.0012522715630507442,2.157837566551897e-07,-1.499791855152921e-06,2.3638428228530015e-07,2.108677416350213e-06
figure-rho6-Theta:v_x,figure-rho6-Theta,1,2.5720497407738945,0.0003006250774460162,2.5726766547909734,0.00030061601207984133,2.5739291709381487,0.0003005978700554918,2.5714228267568155,0.00030063419907863464,2.571424138643798,0.00030063437842314946,-0.0006269140170789278,1.303755977750773e-07,-0.0012525161471752533,2.603211450849776e-07,-1.3118869830464064e-06,2.8508559407867223e-07,2.0462188102799565e-06
figure-rho6-Theta:v_x,figure-rho6-Theta,2,2.5720893369965387,0.0003370528261087885,2.572716245782443,0.0003370433795912586,2.573968631063355,0.0003370243046101983,2.5714624282106344,0.0003370623357653659,2.571463860501531,0.000337062706361422,-0.0006269087859043232,1.4618833586118074e-07,-0.0012523852809120939,2.9194612471629906e-07,-1.4322908965525016e-06,3.1983559167076415e-07,2.2561327858803164e-06
figure-rho6-PV:spatial,figure-rho6-PV,0,0.013900349543674218,2.560407212873393e-05,0.013883012954455348,2.559102576920934e-05,0.013848346168744259,2.556476920131507e-05,0.013917686132893087,2.5617128238389155e-05,0.013917679740166437,2.5617321116992672e-05,1.7336589218869616e-05,2.0493359809794512e-08,3.466678571108911e-05,4.102247526450718e-08,6.392726643184021e-09,3.130533445790777e-08,8.702992449573114e-08
figure-rho6-PV:spatial,figure-rho6-PV,1,0.013889725543870851,3.1276070086430315e-05,0.013872397017047363,3.1260017311043457e-05,0.013837748785710376,3.1227855768755925e-05,0.01390705407069434,3.129213479805779e-05,0.013907045248384351,3.129222655172765e-05,1.7328526823488094e-05,2.5123733343501425e-08,3.464823133698773e-05,5.026880442949868e-08,8.822309983252952e-09,3.824713373711541e-08,1.0734039783819829e-07
figure-rho6-PV:spatial,figure-rho6-PV,2,0.013881259141809911,3.567023217078704e-05,0.013863926683392,3.565197947195939e-05,0.013829294081610733,3.561589825820027e-05,0.013898591600227822,3.568849842799917e-05,0.013898559285173267,3.568811560107144e-05,1.733245841791138e-05,2.858389941809577e-08,3.46326017812669e-05,5.711110174288502e-08,3.231505455066064e-08,4.356115295269127e-08,1.4452114882044835e-07
figure-rho6-PTheta:spatial,figure-rho6-PTheta,0,0.23942813009532268,0.00040691080066561846,0.2395149213114414,0.0004070404838830961,0.23968831324206727,0.00040730137935265513,0.23934133887920397,0.00040678117609228875,0.23934152938081552,0.00040677981907737853,-8.679121611870899e-05,2.0167565707604086e-07,-0.00017339193062587688,4.023627905096872e-07,-1.905016115688607e-07,3.0094683219953375e-07,9.65689280743917e-07
figure-rho6-PTheta:spatial,figure-rho6-PTheta,1,0.23981066410209104,0.0005009972292760672,0.23989762631310557,0.0005011590514612481,0.24007105183845423,0.0005014809703675858,0.2397237018910765,0.0005008354786965616,0.2397242007877569,0.0005008374138841996,-8.696221101453516e-05,2.490965267353052e-07,-0.0001734255253486583,4.945017457128715e-07,-4.988966804675421e-07,3.6904585475115303e-07,1.4494958074707667e-06
figure-rho6-PTheta:spatial,figure-rho6-PTheta,2,0.23946650613078374,0.0005639531488570107,0.2395532923130803,0.0005641348838426915,0.23972649753788866,0.0005644973668301834,0.23937971994848717,0.0005637714954900924,0.23938008708827196,0.0005637727208683766,-8.678618229657209e-05,2.8114397328913814e-07,-0.0001732052248083482,5.583982130914985e-07,-3.6713978490698906e-07,4.171293830723291e-07,1.4415938731755713e-06
figure-rho6-VTheta:spatial,figure-rho6-VTheta,0,0.014870500183963983,0.00012927616223389697,0.014852591562108443,0.00012912402046680926,0.014816640104456071,0.00012881896757527264,0.014888408805819523,0.000129428801710135,0.014888543019760815,0.00012943106492017397,1.790862185553979e-05,2.9591365704308305e-07,3.595145765237194e-05,5.923050329513128e-07,-1.3421394130103126e-07,5.122074089807638e-07,1.4535727948234917e-06
figure-rho6-VTheta:spatial,figure-rho6-VTheta,1,0.014955334807505143,0.00016654109820668582,0.014937277890538038,0.00016634640120277637,0.01490106983119291,0.0001659528769817449,0.014973391724472249,0.00016673643811540743,0.014973485949883165,0.0001667424887945661,1.8056916967105346e-05,3.809230571209033e-07,3.620805934512715e-05,7.630732908582876e-07,-9.422541092339587e-08,6.63409822488235e-07,1.8030558719183248e-06
figure-rho6-VTheta:spatial,figure-rho6-VTheta,2,0.015060394250765987,0.00019465569747825358,0.015042021576893253,0.0001944301314218073,0.015005441337515033,0.00019397181263029937,0.015078766924638722,0.000194882011600639,0.015078601816271473,0.00019489142899772123,1.837267387273453e-05,4.434685566975436e-07,3.658023937821997e-05,8.891519713660309e-07,1.6510836724041578e-07,7.756106927315653e-07,2.162949117686316e-06
figure-rho6-VTheta:v_x,figure-rho6-VTheta,0,0.19786251775583694,0.0002463259927898334,0.19793314614996943,0.0002463603210896149,0.19807415578815626,0.0002464294827932166,0.19779188936170444,0.0002462917041301737,0.1977921365117826,0.0002462913183901653,-7.062839413249367e-05,1.0460145564111411e-07,-0.0001410096381868342,2.0962984247421533e-07,-2.4715007818087997e-07,2.067073199855519e-07,7.795928502476157e-07
figure-rho6-VTheta:v_x,figure-rho6-VTheta,1,0.19780423027388905,0.00030253712281359737,0.19787488658889285,0.00030257919435348446,0.19801578950897325,0.00030266413305932193,0.19773357395888524,0.0003024950999189531,0.19773398366881245,0.00030249444938230697,-7.06563150038031e-05,1.2839377283047083e-07,-0.00014090292008039906,2.5655062710704157e-07,-4.0970992720712474e-07,2.536729401042066e-07,1.0631281198325403e-06
figure-rho6-VTheta:v_x,figure-rho6-VTheta,2,0.19820747792971702,0.0003462412766986616,0.19827810293894435,0.0003462900955640056,0.19841906527288575,0.00034638743066389894,0.1981368529204897,0.0003461925120306915,0.19813714060500295,0.00034619297775620043,-7.062500922733195e-05,1.4541666058139748e-07,-0.0001409623339413968,2.910310861215366e-07,-2.8768451329486133e-07,2.886510742197574e-07,1.0312004087568658e-06
figure-rho6-PVTheta:spatial,figure-rho6-PVTheta,0,0.012839399485288444,2.4503717759939224e-05,0.01282445608932639,2.4492231422408813e-05,0.012794594133674418,2.446918506633431e-05,0.0128543428812505,2.4515213831704715e-05,0.012854318044978361,2.451531641220917e-05,1.4943395962054712e-05,1.9250266423479504e-08,2.986195565197157e-05,3.844804020099845e-08,2.483627213265005e-08,3.046981215986697e-08,1.0332130716617601e-07
figure-rho6-PVTheta:spatial,figure-rho6-PVTheta,1,0.01283749183208601,2.9639045889084706e-05,0.012822542881722977,2.9624712172557153e-05,0.01279267058718769,2.9596407793955006e-05,0.012852440782449044,2.9653391563528928e-05,0.012852415176258264,2.9653064480168487e-05,1.49489503630338e-05,2.3665336326079486e-08,2.9872294535287017e-05,4.714211173756277e-08,2.5606190775379067e-08,3.7365592264955904e-08,1.2185357827408541e-07
figure-rho6-PVTheta:spatial,figure-rho6-PVTheta,2,0.012808199725571059,3.3353521889307524e-05,0.012793266600001388,3.333728860560666e-05,0.012763429848444013,3.330516616935509e-05,0.01282313285114073,3.336976890193682e-05,0.012823103351558764,3.3369465839558793e-05,1.493312556967094e-05,2.686355476303364e-08,2.983675155737546e-05,5.3482888913584565e-08,2.949958196468705e-08,4.2404824796103376e-08,1.3872717228427353e-07
tuned-M0p15-V:spatial,tuned-M0p15-V,0,1.2207539635821458,0.002158872455621525,1.2207944604724892,0.0021589441991466626,1.220877949121479,0.0021590896197018535,1.2207134666918025,0.0021588013020284046,1.2207109718234994,0.0021588011376190465,-4.0496890343355574e-05,1.130793070756942e-06,-8.348864898977126e-05,2.261374751928084e-06,2.494868303060116e-06,2.683160744849575e-06,9.406232375644539e-06
tuned-M0p15-V:spatial,tuned-M0p15-V,1,1.2221630174091733,0.0027940802595135305,1.2222038915961129,0.0027941720700140386,1.2222887987567603,0.002794362382097704,1.2221221432222338,0.0027939892194137244,1.2221189844354654,0.0027939848362522925,-4.087418693954348e-05,1.4700068447555184e-06,-8.490716064746273e-05,2.938877118380277e-06,3.1587867683757764e-06,3.483730134165456e-06,1.2132280933445144e-05
tuned-M0p15-V:spatial,tuned-M0p15-V,2,1.2240810147224974,0.003251567821009009,1.224121915651584,0.0032516742877514815,1.2242087791737006,0.003251898804172662,1.224040113793411,0.0032514622635371917,1.2240350521294672,0.003251453401515867,-4.0900929086484794e-05,1.7227286438665067e-06,-8.686352211673132e-05,3.4429319248942795e-06,5.061663943539685e-06,4.07643150473327e-06,1.556185566714224e-05
tuned-M0p15-V:v_x,tuned-M0p15-V,0,-6.14478409272916e-05,0.0004417015875847641,-6.25753807084872e-05,0.00044204163660750294,-6.157865903267839e-05,0.0004427232412744627,-6.0320301146095994e-05,0.00044136288164318423,-6.357210238429601e-05,0.0004413654335052827,1.1275397811956028e-06,8.41676069825831e-07,-9.96721675808809e-07,1.6877897666578266e-06,3.2518012382000416e-06,1.9511232872723657e-06,8.27756177629745e-06
tuned-M0p15-V:v_x,tuned-M0p15-V,1,-0.00029590497697353575,0.0005405053253684058,-0.0002963027689036995,0.0005409225097769556,-0.00029341540364728107,0.0005417581092672449,-0.000295507185043372,0.0005400897882165045,-0.000299190134160118,0.0005400935344631167,3.9779193016376956e-07,1.0313621907406577e-06,-2.8873652564184553e-06,2.067819972927286e-06,3.6829491167459944e-06,2.3891943811496366e-06,9.837106015468777e-06
tuned-M0p15-V:v_x,tuned-M0p15-V,2,9.403598454094743e-05,0.0006141379052395469,9.445605824815778e-05,0.0006146126944884759,9.952298449990345e-05,0.00061556458774273,9.361591083373708e-05,0.0006136649926733693,8.938913199641211e-05,0.0006136683308216818,-4.2007370721035134e-07,1.1734894872945321e-06,-5.066926251745668e-06,2.3509023349487248e-06,4.226778837324979e-06,2.716576321280932e-06,1.1224215730874635e-05
